FID,OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Leng,Shape_Area,rf_active
194,475,475,0,7,55,7055,1,26,7026,1,26,7026,0,0,817888.0000000,360678.0000000,7055,42240.199312899997000,111514652.374000000000000,1
195,476,476,0,7,56,7056,1,27,7027,1,27,7027,0,0,828448.0000000,360678.0000000,7056,42240.176347100001000,111514531.113999990000000,1
196,477,477,0,7,57,7057,1,28,7028,1,28,7028,0,0,839008.0000000,360678.0000000,7057,42240.166176500003000,111514477.413000000000000,1
197,478,478,0,7,58,7058,1,29,7029,1,29,7029,0,0,849569.0000000,360678.0000000,7058,42240.155677800001000,111514421.980000000000000,1
198,479,479,0,7,59,7059,1,30,7030,1,30,7030,0,0,860129.0000000,360678.0000000,7059,42240.145507100002000,111514368.279000000000000,1
199,480,480,0,7,60,7060,1,31,7031,1,31,7031,0,0,870689.0000000,360677.0000000,7060,42240.135008400001000,111514312.845000000000000,1
200,481,481,0,7,61,7061,0,0,0,0,0,0,0,0,881249.0000000,360677.0000000,7061,42240.124509699999000,111514257.412000000000000,0
201,482,482,0,7,62,7062,0,0,0,0,0,0,0,0,891809.0000000,360677.0000000,7062,42240.114010999998000,111514201.979000000000000,0
202,483,483,0,7,63,7063,0,0,0,0,0,0,0,0,902369.0000000,360677.0000000,7063,42240.288879200001000,111515125.285000000000000,0
203,484,484,0,7,64,7064,0,0,0,0,0,0,0,0,912929.0000000,360677.0000000,7064,42240.630085600002000,111516926.859000000000000,0
204,485,485,0,7,65,7065,0,0,0,0,0,0,0,0,923489.0000000,360677.0000000,7065,42240.635006800003000,111516952.844000000000000,0
205,486,486,0,7,66,7066,0,0,0,0,0,0,0,0,934049.0000000,360677.0000000,7066,42240.639927999997000,111516978.829000000000000,0
206,487,487,0,7,67,7067,0,0,0,0,0,0,0,0,944610.0000000,360677.0000000,7067,42240.644193100001000,111517001.349000010000000,0
207,488,488,0,7,68,7068,0,0,0,0,0,0,0,0,955170.0000000,360677.0000000,7068,42240.649770500000000,111517030.797999990000000,0
208,489,489,0,7,69,7069,0,0,0,0,0,0,0,0,965730.0000000,360677.0000000,7069,42240.654691800002000,111517056.783000010000000,0
209,490,490,0,7,70,7070,0,0,0,0,0,0,0,0,976291.0000000,360677.0000000,7070,42240.659613099997000,111517082.768000010000000,0
210,531,531,0,8,41,8041,0,0,0,0,0,0,0,0,670048.0000000,371239.0000000,8041,42240.349575900000000,111515445.768000010000000,1
211,532,532,0,8,42,8042,1,13,8013,1,13,8013,0,0,680608.0000000,371239.0000000,8042,42240.346295000003000,111515428.444999990000000,1
212,533,533,0,8,43,8043,1,14,8014,1,14,8014,0,0,691168.0000000,371239.0000000,8043,42240.343014200000000,111515411.121999990000000,1
213,534,534,0,8,44,8044,1,15,8015,1,15,8015,0,0,701728.0000000,371239.0000000,8044,42240.340717500003000,111515398.995000000000000,1
214,535,535,0,8,45,8045,1,16,8016,1,16,8016,0,0,712288.0000000,371238.0000000,8045,42240.337436599999000,111515381.672000010000000,1
215,536,536,0,8,46,8046,1,17,8017,1,17,8017,0,0,722848.0000000,371238.0000000,8046,42240.333827700000000,111515362.617000000000000,1
216,537,537,0,8,47,8047,1,18,8018,1,18,8018,0,0,733408.0000000,371238.0000000,8047,42240.330874899999000,111515347.025999990000000,1
217,538,538,0,8,48,8048,1,19,8019,1,19,8019,0,0,743968.0000000,371238.0000000,8048,42240.193407600003000,111514621.194000010000000,1
218,539,539,0,8,49,8049,1,20,8020,1,20,8020,0,0,754528.0000000,371238.0000000,8049,42240.193735599998000,111514622.926000000000000,1
219,540,540,0,8,50,8050,1,21,8021,1,21,8021,0,0,765088.0000000,371238.0000000,8050,42240.194391800003000,111514626.390000000000000,1
220,541,541,0,8,51,8051,1,22,8022,1,22,8022,0,0,775648.0000000,371238.0000000,8051,42240.195047900001000,111514629.855000000000000,1
221,542,542,0,8,52,8052,1,23,8023,1,23,8023,0,0,786208.0000000,371238.0000000,8052,42240.197016400001000,111514640.248000000000000,1
222,543,543,0,8,53,8053,1,24,8024,1,24,8024,0,0,796768.0000000,371238.0000000,8053,42240.197672499999000,111514643.713000000000000,1
223,544,544,0,8,54,8054,1,25,8025,1,25,8025,0,0,807328.0000000,371238.0000000,8054,42240.198328600003000,111514647.177000000000000,1
224,545,545,0,8,55,8055,1,26,8026,1,26,8026,0,0,817888.0000000,371238.0000000,8055,42240.194063600000000,111514624.658000010000000,1
225,546,546,0,8,56,8056,1,27,8027,1,27,8027,0,0,828449.0000000,371238.0000000,8056,42240.167817000001000,111514486.075000000000000,1
226,547,547,0,8,57,8057,1,28,8028,1,28,8028,0,0,839009.0000000,371238.0000000,8057,42240.156990199997000,111514428.910000000000000,1
227,548,548,0,8,58,8058,1,29,8029,1,29,8029,0,0,849569.0000000,371238.0000000,8058,42240.146819599999000,111514375.209000010000000,1
228,549,549,0,8,59,8059,1,30,8030,1,30,8030,0,0,860129.0000000,371238.0000000,8059,42240.136320899997000,111514319.775000010000000,1
229,550,550,0,8,60,8060,1,31,8031,1,31,8031,0,0,870689.0000000,371238.0000000,8060,42240.125822200003000,111514264.341999990000000,1
230,551,551,0,8,61,8061,1,32,8032,1,32,8032,0,0,881249.0000000,371237.0000000,8061,42240.115651499997000,111514210.641000000000000,1
231,552,552,0,8,62,8062,0,0,0,0,0,0,0,0,891809.0000000,371237.0000000,8062,42240.105480899998000,111514156.940000000000000,0
232,553,553,0,8,63,8063,0,0,0,0,0,0,0,0,902369.0000000,371237.0000000,8063,42240.278380600001000,111515069.852000000000000,0
233,554,554,0,8,64,8064,0,0,0,0,0,0,0,0,912929.0000000,371237.0000000,8064,42240.607775999997000,111516809.064000000000000,0
234,555,555,0,8,65,8065,0,0,0,0,0,0,0,0,923489.0000000,371237.0000000,8065,42240.612697099998000,111516835.048999990000000,0
235,556,556,0,8,66,8066,0,0,0,0,0,0,0,0,934049.0000000,371237.0000000,8066,42240.617946400002000,111516862.766000000000000,0
236,557,557,0,8,67,8067,0,0,0,0,0,0,0,0,944610.0000000,371237.0000000,8067,42240.622867700004000,111516888.750000000000000,0
237,558,558,0,8,68,8068,0,0,0,0,0,0,0,0,955170.0000000,371237.0000000,8068,42240.627788899998000,111516914.735000000000000,0
238,559,559,0,8,69,8069,0,0,0,0,0,0,0,0,965730.0000000,371237.0000000,8069,42240.632382099997000,111516938.988000010000000,0
239,560,560,0,8,70,8070,0,0,0,0,0,0,0,0,976291.0000000,371237.0000000,8070,42240.637631500002000,111516966.705000000000000,0
240,601,601,0,9,41,9041,0,0,0,0,0,0,0,0,670048.0000000,381799.0000000,9041,42240.343014300001000,111515411.121999990000000,1
241,602,602,0,9,42,9042,1,13,9013,1,13,9013,0,0,680608.0000000,381799.0000000,9042,42240.340061499999000,111515395.531000000000000,1
242,603,603,0,9,43,9043,1,14,9014,1,14,9014,0,0,691168.0000000,381799.0000000,9043,42240.337436800000000,111515381.672999990000000,1
243,604,604,0,9,44,9044,1,15,9015,1,15,9015,0,0,701728.0000000,381799.0000000,9044,42240.333827800001000,111515362.617000000000000,1
244,605,605,0,9,45,9045,1,16,9016,1,16,9016,0,0,712288.0000000,381799.0000000,9045,42240.331531199998000,111515350.491000000000000,1
245,606,606,0,9,46,9046,1,17,9017,1,17,9017,0,0,722848.0000000,381798.0000000,9046,42240.327922199998000,111515331.436000000000000,1
246,607,607,0,9,47,9047,1,18,9018,1,18,9018,0,0,733408.0000000,381798.0000000,9047,42240.325297500000000,111515317.577000010000000,1
247,608,608,0,9,48,9048,1,19,9019,1,19,9019,0,0,743968.0000000,381798.0000000,9048,42240.188158199999000,111514593.477000000000000,1
248,609,609,0,9,49,9049,1,20,9020,1,20,9020,0,0,754528.0000000,381798.0000000,9049,42240.188814399997000,111514596.942000000000000,1
249,610,610,0,9,50,9050,1,21,9021,1,21,9021,0,0,765088.0000000,381798.0000000,9050,42240.189142399999000,111514598.673999990000000,1
250,611,611,0,9,51,9051,1,22,9022,1,22,9022,0,0,775648.0000000,381798.0000000,9051,42240.190126599999000,111514603.870000000000000,1
251,612,612,0,9,52,9052,1,23,9023,1,23,9023,0,0,786208.0000000,381798.0000000,9052,42240.191438900001000,111514610.800000000000000,1
252,613,613,0,9,53,9053,1,24,9024,1,24,9024,0,0,796769.0000000,381798.0000000,9053,42240.192423200002000,111514615.996000010000000,1
253,614,614,0,9,54,9054,1,25,9025,1,25,9025,0,0,807329.0000000,381798.0000000,9054,42240.193407400002000,111514621.193000000000000,1
254,615,615,0,9,55,9055,1,26,9026,1,26,9026,0,0,817889.0000000,381798.0000000,9055,42240.188486200001000,111514595.209000010000000,1
255,616,616,0,9,56,9056,1,27,9027,1,27,9027,0,0,828449.0000000,381798.0000000,9056,42240.159286900001000,111514441.036000000000000,1
256,617,617,0,9,57,9057,1,28,9028,1,28,9028,0,0,839009.0000000,381798.0000000,9057,42240.148132000002000,111514382.138000000000000,1
257,618,618,0,9,58,9058,1,29,9029,1,29,9029,0,0,849569.0000000,381798.0000000,9058,42240.137961400003000,111514328.437000010000000,1
258,619,619,0,9,59,9059,1,30,9030,1,30,9030,0,0,860129.0000000,381798.0000000,9059,42240.127790799997000,111514274.736000000000000,1
259,620,620,0,9,60,9060,1,31,9031,1,31,9031,0,0,870689.0000000,381798.0000000,9060,42240.117292100003000,111514219.303000000000000,1
260,621,621,0,9,61,9061,1,32,9032,1,32,9032,0,0,881249.0000000,381797.0000000,9061,42240.106793400002000,111514163.869000000000000,1
261,622,622,0,9,62,9062,0,0,0,0,0,0,0,0,891809.0000000,381797.0000000,9062,42240.096622700003000,111514110.168000000000000,0
262,623,623,0,9,63,9063,0,0,0,0,0,0,0,0,902369.0000000,381797.0000000,9063,42240.267225700001000,111515010.955000000000000,0
263,624,624,0,9,64,9064,0,0,0,0,0,0,0,0,912929.0000000,381797.0000000,9064,42240.585466299999000,111516691.268000010000000,0
264,625,625,0,9,65,9065,0,0,0,0,0,0,0,0,923489.0000000,381797.0000000,9065,42240.591043599998000,111516720.717999990000000,0
265,626,626,0,9,66,9066,0,0,0,0,0,0,0,0,934049.0000000,381797.0000000,9066,42240.595964900000000,111516746.702000010000000,0
266,627,627,0,9,67,9067,0,0,0,0,0,0,0,0,944610.0000000,381797.0000000,9067,42240.600557999998000,111516770.955000000000000,0
267,628,628,0,9,68,9068,0,0,0,0,0,0,0,0,955170.0000000,381797.0000000,9068,42240.605151199998000,111516795.207000000000000,0
268,629,629,0,9,69,9069,0,0,0,0,0,0,0,0,965730.0000000,381797.0000000,9069,42240.610728599997000,111516824.657000010000000,0
269,630,630,0,9,70,9070,0,0,0,0,0,0,0,0,976291.0000000,381797.0000000,9070,42240.615649899999000,111516850.641000000000000,0
270,671,671,0,10,41,10041,1,12,10012,1,12,10012,0,0,670048.0000000,392359.0000000,10041,42240.337108799999000,111515379.941000000000000,1
271,672,672,0,10,42,10042,1,13,10013,1,13,10013,0,0,680608.0000000,392359.0000000,10042,42240.333827900002000,111515362.618000000000000,1
272,673,673,0,10,43,10043,1,14,10014,1,14,10014,0,0,691168.0000000,392359.0000000,10043,42240.331203200003000,111515348.759000000000000,1
273,674,674,0,10,44,10044,1,15,10015,1,15,10015,0,0,701728.0000000,392359.0000000,10044,42240.327594199996000,111515329.704000000000000,1
274,675,675,0,10,45,10045,1,16,10016,1,16,10016,0,0,712288.0000000,392359.0000000,10045,42240.325297600000000,111515317.577999990000000,1
275,676,676,0,10,46,10046,1,17,10017,1,17,10017,0,0,722848.0000000,392359.0000000,10046,42240.321688600001000,111515298.522000000000000,1
276,677,677,0,10,47,10047,1,18,10018,1,18,10018,0,0,733408.0000000,392358.0000000,10047,42240.319063900002000,111515284.664000000000000,1
277,678,678,0,10,48,10048,1,19,10019,1,19,10019,0,0,743968.0000000,392358.0000000,10048,42240.183565100000000,111514569.224999990000000,1
278,679,679,0,10,49,10049,1,20,10020,1,20,10020,0,0,754528.0000000,392358.0000000,10049,42240.184221199997000,111514572.690000000000000,1
279,680,680,0,10,50,10050,1,21,10021,1,21,10021,0,0,765088.0000000,392358.0000000,10050,42240.185205399997000,111514577.886000010000000,1
280,681,681,0,10,51,10051,1,22,10022,1,22,10022,0,0,775649.0000000,392358.0000000,10051,42240.185533500000000,111514579.618000000000000,1
281,682,682,0,10,52,10052,1,23,10023,1,23,10023,0,0,786209.0000000,392358.0000000,10052,42240.187173899998000,111514588.280000000000000,1
282,683,683,0,10,53,10053,1,24,10024,1,24,10024,0,0,796769.0000000,392358.0000000,10053,42240.188158099998000,111514593.476000000000000,1
283,684,684,0,10,54,10054,1,25,10025,1,25,10025,0,0,807329.0000000,392358.0000000,10054,42240.188486100000000,111514595.209000010000000,1
284,685,685,0,10,55,10055,1,26,10026,1,26,10026,0,0,817889.0000000,392358.0000000,10055,42240.182580699999000,111514564.028000000000000,1
285,686,686,0,10,56,10056,1,27,10027,1,27,10027,0,0,828449.0000000,392358.0000000,10056,42240.150428699999000,111514394.265000000000000,1
286,687,687,0,10,57,10057,1,28,10028,1,28,10028,0,0,839009.0000000,392358.0000000,10057,42240.139929999998000,111514338.831000000000000,1
287,688,688,0,10,58,10058,1,29,10029,1,29,10029,0,0,849569.0000000,392358.0000000,10058,42240.129431300003000,111514283.398000000000000,1
288,689,689,0,10,59,10059,1,30,10030,1,30,10030,0,0,860129.0000000,392358.0000000,10059,42240.119260699998000,111514229.697000000000000,1
289,690,690,0,10,60,10060,1,31,10031,1,31,10031,0,0,870689.0000000,392358.0000000,10060,42240.108433900001000,111514172.531000000000000,1
290,691,691,0,10,61,10061,1,32,10032,1,32,10032,0,0,881249.0000000,392358.0000000,10061,42240.098263300002000,111514118.830000000000000,1
291,692,692,0,10,62,10062,0,0,0,0,0,0,0,0,891809.0000000,392357.0000000,10062,42240.087436499998000,111514061.664000000000000,0
292,693,693,0,10,63,10063,0,0,0,0,0,0,0,0,902369.0000000,392357.0000000,10063,42240.256727100001000,111514955.522000000000000,0
293,694,694,0,10,64,10064,0,0,0,0,0,0,0,0,912929.0000000,392357.0000000,10064,42240.563484699996000,111516575.205000000000000,0
294,695,695,0,10,65,10065,0,0,0,0,0,0,0,0,923489.0000000,392357.0000000,10065,42240.568405899998000,111516601.190000000000000,0
295,696,696,0,10,66,10066,0,0,0,0,0,0,0,0,934050.0000000,392357.0000000,10066,42240.573655200002000,111516628.907000010000000,0
296,697,697,0,10,67,10067,0,0,0,0,0,0,0,0,944610.0000000,392357.0000000,10067,42240.579232600001000,111516658.356000010000000,0
297,698,698,0,10,68,10068,0,0,0,0,0,0,0,0,955170.0000000,392357.0000000,10068,42240.583825800000000,111516682.609000000000000,0
298,699,699,0,10,69,10069,0,0,0,0,0,0,0,0,965730.0000000,392357.0000000,10069,42240.588747000002000,111516708.592999990000000,0
299,700,700,0,10,70,10070,0,0,0,0,0,0,0,0,976291.0000000,392357.0000000,10070,42240.593668399997000,111516734.577999990000000,0
300,741,741,0,11,41,11041,1,12,11012,1,12,11012,0,0,670048.0000000,402919.0000000,11041,42240.331203299997000,111515348.760000010000000,1
301,742,742,0,11,42,11042,1,13,11013,1,13,11013,0,0,680608.0000000,402919.0000000,11042,42240.327922400000000,111515331.437000010000000,1
302,743,743,0,11,43,11043,1,14,11014,1,14,11014,0,0,691168.0000000,402919.0000000,11043,42240.325297700001000,111515317.577999990000000,1
303,744,744,0,11,44,11044,1,15,11015,1,15,11015,0,0,701728.0000000,402919.0000000,11044,42240.321688800002000,111515298.523000000000000,1
304,745,745,0,11,45,11045,1,16,11016,1,16,11016,0,0,712288.0000000,402919.0000000,11045,42240.318736000001000,111515282.932000000000000,1
305,746,746,0,11,46,11046,1,17,11017,1,17,11017,0,0,722848.0000000,402919.0000000,11046,42240.315783200000000,111515267.341000010000000,1
306,747,747,0,11,47,11047,1,18,11018,1,18,11018,0,0,733408.0000000,402919.0000000,11047,42240.312830399998000,111515251.750000000000000,1
307,748,748,0,11,48,11048,1,19,11019,1,19,11019,0,0,743969.0000000,402918.0000000,11048,42240.177987600000000,111514539.775999990000000,1
308,749,749,0,11,49,11049,1,20,11020,1,20,11020,0,0,754529.0000000,402918.0000000,11049,42240.178971900001000,111514544.973000000000000,1
309,750,750,0,11,50,11050,1,21,11021,1,21,11021,0,0,765089.0000000,402918.0000000,11050,42240.179956100001000,111514550.169000000000000,1
310,751,751,0,11,51,11051,1,22,11022,1,22,11022,0,0,775649.0000000,402918.0000000,11051,42240.180940300001000,111514555.366000000000000,1
311,752,752,0,11,52,11052,1,23,11023,1,23,11023,0,0,786209.0000000,402918.0000000,11052,42240.181924500001000,111514560.562999990000000,1
312,753,753,0,11,53,11053,1,24,11024,1,24,11024,0,0,796769.0000000,402918.0000000,11053,42240.182908700001000,111514565.760000010000000,1
313,754,754,0,11,54,11054,1,25,11025,1,25,11025,0,0,807329.0000000,402918.0000000,11054,42240.183564899999000,111514569.224000010000000,1
314,755,755,0,11,55,11055,1,26,11026,1,26,11026,0,0,817889.0000000,402918.0000000,11055,42240.177331300001000,111514536.311000000000000,1
315,756,756,0,11,56,11056,1,27,11027,1,27,11027,0,0,828449.0000000,402918.0000000,11056,42240.141570599997000,111514347.493000000000000,1
316,757,757,0,11,57,11057,1,28,11028,1,28,11028,0,0,839009.0000000,402918.0000000,11057,42240.131399899998000,111514293.792000000000000,1
317,758,758,0,11,58,11058,1,29,11029,1,29,11029,0,0,849569.0000000,402918.0000000,11058,42240.120901200004000,111514238.359000000000000,1
318,759,759,0,11,59,11059,1,30,11030,1,30,11030,0,0,860129.0000000,402918.0000000,11059,42240.110074400000000,111514181.193000000000000,1
319,760,760,0,11,60,11060,1,31,11031,1,31,11031,0,0,870689.0000000,402918.0000000,11060,42240.099575699998000,111514125.760000010000000,1
320,761,761,0,11,61,11061,1,32,11032,1,32,11032,0,0,881249.0000000,402918.0000000,11061,42240.089405100000000,111514072.059000000000000,1
321,762,762,0,11,62,11062,0,0,0,0,0,0,0,0,891809.0000000,402917.0000000,11062,42240.079234500001000,111514018.356999990000000,0
322,763,763,0,11,63,11063,0,0,0,0,0,0,0,0,902369.0000000,402917.0000000,11063,42240.246228500000000,111514900.088000000000000,0
323,764,764,0,11,64,11064,0,0,0,0,0,0,0,0,912929.0000000,402917.0000000,11064,42240.541831199997000,111516460.874000000000000,0
324,765,765,0,11,65,11065,0,0,0,0,0,0,0,0,923489.0000000,402917.0000000,11065,42240.546424300002000,111516485.127000000000000,0
325,766,766,0,11,66,11066,0,0,0,0,0,0,0,0,934050.0000000,402917.0000000,11066,42240.551673599999000,111516512.844000000000000,0
326,767,767,0,11,67,11067,0,0,0,0,0,0,0,0,944610.0000000,402917.0000000,11067,42240.556594800000000,111516538.827999990000000,0
327,768,768,0,11,68,11068,0,0,0,0,0,0,0,0,955170.0000000,402917.0000000,11068,42240.561516100002000,111516564.812999990000000,0
328,769,769,0,11,69,11069,0,0,0,0,0,0,0,0,965730.0000000,402917.0000000,11069,42240.566109300002000,111516589.066000000000000,0
329,770,770,0,11,70,11070,0,0,0,0,0,0,0,0,976291.0000000,402917.0000000,11070,42240.571358699999000,111516616.783000010000000,0
330,811,811,0,12,41,12041,1,12,12012,1,12,12012,0,0,670048.0000000,413479.0000000,12041,42240.325297800002000,111515317.579000000000000,1
331,812,812,0,12,42,12042,1,13,12013,1,13,12013,0,0,680608.0000000,413479.0000000,12042,42240.321688900003000,111515298.524000000000000,1
332,813,813,0,12,43,12043,1,14,12014,1,14,12014,0,0,691168.0000000,413479.0000000,12043,42240.319064199997000,111515284.665000010000000,1
333,814,814,0,12,44,12044,1,15,12015,1,15,12015,0,0,701728.0000000,413479.0000000,12044,42240.316111400003000,111515269.074000000000000,1
334,815,815,0,12,45,12045,1,16,12016,1,16,12016,0,0,712288.0000000,413479.0000000,12045,42240.312830499999000,111515251.751000000000000,1
335,816,816,0,12,46,12046,1,17,12017,1,17,12017,0,0,722848.0000000,413479.0000000,12046,42240.309549600002000,111515234.428000000000000,1
336,817,817,0,12,47,12047,1,18,12018,1,18,12018,0,0,733409.0000000,413479.0000000,12047,42240.306268699998000,111515217.104000000000000,1
337,818,818,0,12,48,12048,1,19,12019,1,19,12019,0,0,743969.0000000,413478.0000000,12048,42240.173066399999000,111514513.792000000000000,1
338,819,819,0,12,49,12049,1,20,12020,1,20,12020,0,0,754529.0000000,413478.0000000,12049,42240.174050599999000,111514518.988000010000000,1
339,820,820,0,12,50,12050,1,21,12021,1,21,12021,0,0,765089.0000000,413478.0000000,12050,42240.175034799999000,111514524.185000000000000,1
340,821,821,0,12,51,12051,1,22,12022,1,22,12022,0,0,775649.0000000,413478.0000000,12051,42240.176018999999000,111514529.382000000000000,1
341,822,822,0,12,52,12052,1,23,12023,1,23,12023,0,0,786209.0000000,413478.0000000,12052,42240.176675199997000,111514532.846000000000000,1
342,823,823,0,12,53,12053,1,24,12024,1,24,12024,0,0,796769.0000000,413478.0000000,12053,42240.177987499999000,111514539.775000010000000,1
