OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Length,Shape_Area,rf_active
1723,1723,0,25,43,25043,1,14,25014,1,14,25014,0,0,0.0000000,0.0000000,25043,42240.137304872929000,111514324.970814940000000,1
1724,1724,0,25,44,25044,1,15,25015,1,15,25015,0,0,0.0000000,0.0000000,25044,42240.140913764044000,111514344.025855930000000,1
1725,1725,0,25,45,25045,1,16,25016,1,16,25016,0,0,0.0000000,0.0000000,25045,42240.143538383076000,111514357.883910020000000,1
1726,1726,0,25,46,25046,1,17,25017,1,17,25017,0,0,0.0000000,0.0000000,25046,42240.147147261159000,111514376.938851360000000,1
1727,1727,0,25,47,25047,1,18,25018,1,18,25018,0,0,0.0000000,0.0000000,25047,42240.150756144802000,111514395.993818850000000,1
1728,1728,0,25,48,25048,1,19,25019,1,19,25019,0,0,0.0000000,0.0000000,25048,42240.165191611144000,111514472.213125240000000,1
1729,1729,0,25,49,25049,1,20,25020,1,20,25020,0,0,0.0000000,0.0000000,25049,42240.165847792559000,111514475.677729610000000,1
1730,1730,0,25,50,25050,1,21,25021,1,21,25021,0,0,0.0000000,0.0000000,25050,42240.167488223386000,111514484.339203520000000,1
1731,1731,0,25,51,25051,1,22,25022,1,22,25022,0,0,0.0000000,0.0000000,25051,42240.167816324043000,111514486.071529020000000,1
1732,1732,0,25,52,25052,1,23,25023,1,23,25023,0,0,0.0000000,0.0000000,25052,42240.168472507532000,111514489.536147800000000,1
1733,1733,0,25,53,25053,1,24,25024,1,24,25024,0,0,0.0000000,0.0000000,25053,42240.169456773641000,111514494.733042540000000,1
1734,1734,0,25,54,25054,1,25,25025,1,25,25025,0,0,0.0000000,0.0000000,25054,42240.170769118071000,111514501.662199350000000,1
1735,1735,0,25,55,25055,1,26,25026,1,26,25026,0,0,0.0000000,0.0000000,25055,42240.171753397408000,111514506.859310450000000,1
1736,1736,0,25,56,25056,1,27,25027,1,27,25027,0,0,0.0000000,0.0000000,25056,42240.175362399328000,111514525.915257930000000,1
1737,1737,0,25,57,25057,1,28,25028,1,28,25028,0,0,0.0000000,0.0000000,25057,42240.185204890178000,111514577.883860250000000,1
1738,1738,0,25,58,25058,1,29,25029,1,29,25029,0,0,0.0000000,0.0000000,25058,42240.193735047258000,111514622.923308940000000,1
1739,1739,0,25,59,25059,1,30,25030,1,30,25030,0,0,0.0000000,0.0000000,25059,42240.203905609102000,111514676.624131110000000,1
1740,1740,0,25,60,25060,1,31,25031,1,31,25031,0,0,0.0000000,0.0000000,25060,42240.212763843301000,111514723.395829500000000,1
1741,1741,0,25,61,25061,1,32,25032,1,32,25032,0,0,0.0000000,0.0000000,25061,42240.222278254427000,111514773.632158430000000,1
1742,1742,0,25,62,25062,1,33,25033,1,33,25033,0,0,0.0000000,0.0000000,25062,42240.231792659273000,111514823.868452270000000,1
1743,1743,0,25,63,25063,1,34,25034,1,34,25034,0,0,0.0000000,0.0000000,25063,42240.314469688616000,111515260.406082940000000,1
1744,1744,0,25,64,25064,1,35,25035,1,35,25035,0,0,0.0000000,0.0000000,25064,42240.406004954348000,111515743.715463850000000,1
1745,1745,0,25,65,25065,1,36,25036,1,36,25036,0,0,0.0000000,0.0000000,25065,42240.401411750951000,111515719.462954630000000,1
1746,1746,0,25,66,25066,1,37,25037,1,37,25037,0,0,0.0000000,0.0000000,25066,42240.396162381192000,111515691.745834570000000,1
1747,1747,0,25,67,25067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,25067,42240.391569180283000,111515667.493274720000000,0
1748,1748,0,25,68,25068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,25068,42240.386319829326000,111515639.776201580000000,0
1749,1749,0,25,69,25069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,25069,42240.382054735790000,111515617.255999680000000,0
1750,1750,0,25,70,25070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,25070,42240.377133474751000,111515591.271182760000000,0
1791,1791,0,26,41,26041,1,12,26012,1,12,26012,0,0,0.0000000,0.0000000,26041,42240.122213130926000,111514245.286060360000000,1
1792,1792,0,26,42,26042,1,13,26013,1,13,26013,0,0,0.0000000,0.0000000,26042,42240.125165840407000,111514260.876479400000000,1
1793,1793,0,26,43,26043,1,14,26014,1,14,26014,0,0,0.0000000,0.0000000,26043,42240.128118541208000,111514276.466840250000000,1
1794,1794,0,26,44,26044,1,15,26015,1,15,26015,0,0,0.0000000,0.0000000,26044,42240.131071241711000,111514292.057182830000000,1
1795,1795,0,26,45,26045,1,16,26016,1,16,26016,0,0,0.0000000,0.0000000,26045,42240.134352036694000,111514309.379857760000000,1
1796,1796,0,26,46,26046,1,17,26017,1,17,26017,0,0,0.0000000,0.0000000,26046,42240.138617087548000,111514331.899403660000000,1
1797,1797,0,26,47,26047,1,18,26018,1,18,26018,0,0,0.0000000,0.0000000,26047,42240.142225960364000,111514350.954309990000000,1
1798,1798,0,26,48,26048,1,19,26019,1,19,26019,0,0,0.0000000,0.0000000,26048,42240.167816283683000,111514486.071425440000000,1
1799,1799,0,26,49,26049,1,20,26020,1,20,26020,0,0,0.0000000,0.0000000,26049,42240.168472453952000,111514489.535970960000000,1
1800,1800,0,26,50,26050,1,21,26021,1,21,26021,0,0,0.0000000,0.0000000,26050,42240.169784796039000,111514496.465126780000000,1
1801,1801,0,26,51,26051,1,22,26022,1,22,26022,0,0,0.0000000,0.0000000,26051,42240.170769064745000,111514501.662042380000000,1
1802,1802,0,26,52,26052,1,23,26023,1,23,26023,0,0,0.0000000,0.0000000,26052,42240.171097159699000,111514503.394343060000000,1
1803,1803,0,26,53,26053,1,24,26024,1,24,26024,0,0,0.0000000,0.0000000,26053,42240.172081426710000,111514508.591230470000000,1
1804,1804,0,26,54,26054,1,25,26025,1,25,26025,0,0,0.0000000,0.0000000,26054,42240.173065690753000,111514513.788121890000000,1
1805,1805,0,26,55,26055,1,26,26026,1,26,26026,0,0,0.0000000,0.0000000,26055,42240.173065719828000,111514513.788351830000000,1
1806,1806,0,26,56,26056,1,27,26027,1,27,26027,0,0,0.0000000,0.0000000,26056,42240.171425363238000,111514505.127549280000000,1
1807,1807,0,26,57,26057,1,28,26028,1,28,26028,0,0,0.0000000,0.0000000,26057,42240.181595924645000,111514558.828367620000000,1
1808,1808,0,26,58,26058,1,29,26029,1,29,26029,0,0,0.0000000,0.0000000,26058,42240.190782253194000,111514607.332417710000000,1
1809,1809,0,26,59,26059,1,30,26030,1,30,26030,0,0,0.0000000,0.0000000,26059,42240.200296650481000,111514657.568669070000000,1
1810,1810,0,26,60,26060,1,31,26031,1,31,26031,0,0,0.0000000,0.0000000,26060,42240.210139148592000,111514709.537308540000000,1
1811,1811,0,26,61,26061,1,32,26032,1,32,26032,0,0,0.0000000,0.0000000,26061,42240.219325479622000,111514758.041360910000000,1
1812,1812,0,26,62,26062,1,33,26033,1,33,26033,0,0,0.0000000,0.0000000,26062,42240.228511795664000,111514806.545339180000000,1
1813,1813,0,26,63,26063,1,34,26034,1,34,26034,0,0,0.0000000,0.0000000,26063,42240.307908004041000,111515225.760146810000000,1
1814,1814,0,26,64,26064,1,35,26035,1,35,26035,0,0,0.0000000,0.0000000,26064,42240.393865882106000,111515679.620674830000000,1
1815,1815,0,26,65,26065,1,36,26036,1,36,26036,0,0,0.0000000,0.0000000,26065,42240.388944596110000,111515653.635890710000000,1
1816,1816,0,26,66,26066,1,37,26037,1,37,26037,0,0,0.0000000,0.0000000,26066,42240.384023317354000,111515627.651105120000000,1
1817,1817,0,26,67,26067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,26067,42240.379430122375000,111515603.398568230000000,0
1818,1818,0,26,68,26068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,26068,42240.373852676035000,111515573.949135690000000,0
1819,1819,0,26,69,26069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,26069,42240.369259500330000,111515549.696656020000000,0
1820,1820,0,26,70,26070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,26070,42240.364994413329000,111515527.176454290000000,0
1861,1861,0,27,41,27041,1,12,27012,1,12,27012,0,0,0.0000000,0.0000000,27041,42240.112698678044000,111514195.049601970000000,1
1862,1862,0,27,42,27042,1,13,27013,1,13,27013,0,0,0.0000000,0.0000000,27042,42240.115651387634000,111514210.640025390000000,1
1863,1863,0,27,43,27043,1,14,27014,1,14,27014,0,0,0.0000000,0.0000000,27043,42240.119916429641000,111514233.159569220000000,1
1864,1864,0,27,44,27044,1,15,27015,1,15,27015,0,0,0.0000000,0.0000000,27044,42240.123197222492000,111514250.482243750000000,1
1865,1865,0,27,45,27045,1,16,27016,1,16,27016,0,0,0.0000000,0.0000000,27045,42240.126149940843000,111514266.072666940000000,1
1866,1866,0,27,46,27046,1,17,27017,1,17,27017,0,0,0.0000000,0.0000000,27046,42240.129102650157000,111514281.663027730000000,1
1867,1867,0,27,47,27047,1,18,27018,1,18,27018,0,0,0.0000000,0.0000000,27047,42240.134023864070000,111514307.647113760000000,1
1868,1868,0,27,48,27048,1,19,27019,1,19,27019,0,0,0.0000000,0.0000000,27048,42240.170440942100000,111514499.929644870000000,1
1869,1869,0,27,49,27049,1,20,27020,1,20,27020,0,0,0.0000000,0.0000000,27049,42240.171425202236000,111514505.126521970000000,1
1870,1870,0,27,50,27050,1,21,27021,1,21,27021,0,0,0.0000000,0.0000000,27050,42240.172409472318000,111514510.323445100000000,1
1871,1871,0,27,51,27051,1,22,27022,1,22,27022,0,0,0.0000000,0.0000000,27051,42240.172737574045000,111514512.055785270000000,1
1872,1872,0,27,52,27052,1,23,27023,1,23,27023,0,0,0.0000000,0.0000000,27052,42240.173721828396000,111514517.252621920000000,1
1873,1873,0,27,53,27053,1,24,27024,1,24,27024,0,0,0.0000000,0.0000000,27053,42240.175034182299000,111514524.181821480000000,1
1874,1874,0,27,54,27054,1,25,27025,1,25,27025,0,0,0.0000000,0.0000000,27054,42240.175690364144000,111514527.646417410000000,1
1875,1875,0,27,55,27055,1,26,27026,1,26,27026,0,0,0.0000000,0.0000000,27055,42240.174378048701000,111514520.717426510000000,1
1876,1876,0,27,56,27056,1,27,27027,1,27,27027,0,0,0.0000000,0.0000000,27056,42240.168472591271000,111514489.536747920000000,1
1877,1877,0,27,57,27057,1,28,27028,1,28,27028,0,0,0.0000000,0.0000000,27057,42240.177986991992000,111514539.773015710000000,1
1878,1878,0,27,58,27058,1,29,27029,1,29,27029,0,0,0.0000000,0.0000000,27058,42240.187501397791000,111514590.009325000000000,1
1879,1879,0,27,59,27059,1,30,27030,1,30,27030,0,0,0.0000000,0.0000000,27059,42240.197343886131000,111514641.977907270000000,1
1880,1880,0,27,60,27060,1,31,27031,1,31,27031,0,0,0.0000000,0.0000000,27060,42240.206530212781000,111514690.481945290000000,1
1881,1881,0,27,61,27061,1,32,27032,1,32,27032,0,0,0.0000000,0.0000000,27061,42240.215716528495000,111514738.985924300000000,1
1882,1882,0,27,62,27062,1,33,27033,1,33,27033,0,0,0.0000000,0.0000000,27062,42240.224574755957000,111514785.757581410000000,1
1883,1883,0,27,63,27063,1,34,27034,1,34,27034,0,0,0.0000000,0.0000000,27063,42240.301018242186000,111515189.381952420000000,1
1884,1884,0,27,64,27064,1,35,27035,1,35,27035,0,0,0.0000000,0.0000000,27064,42240.381398755882000,111515613.793748690000000,1
1885,1885,0,27,65,27065,1,36,27036,1,36,27036,0,0,0.0000000,0.0000000,27065,42240.376477470505000,111515587.808952780000000,1
1886,1886,0,27,66,27066,1,37,27037,1,37,27037,0,0,0.0000000,0.0000000,27066,42240.371228098928000,111515560.091829850000000,1
1887,1887,0,27,67,27067,1,38,27038,1,38,27038,0,0,0.0000000,0.0000000,27067,42240.366634895749000,111515535.839267950000000,1
1888,1888,0,27,68,27068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,27068,42240.361713623170000,111515509.854451880000000,0
1889,1889,0,27,69,27069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,27069,42240.356464278564000,111515482.137359570000000,0
1890,1890,0,27,70,27070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,27070,42240.351871092666000,111515457.884798150000000,0
1931,1931,0,28,41,28041,1,12,28012,1,12,28012,0,0,0.0000000,0.0000000,28041,42240.104496593311000,111514151.742475440000000,1
1932,1932,0,28,42,28042,1,13,28013,1,13,28013,0,0,0.0000000,0.0000000,28042,42240.107449295436000,111514167.332856510000000,1
1933,1933,0,28,43,28043,1,14,28014,1,14,28014,0,0,0.0000000,0.0000000,28043,42240.110730091634000,111514184.655564870000000,1
1934,1934,0,28,44,28044,1,15,28015,1,15,28015,0,0,0.0000000,0.0000000,28044,42240.114010877136000,111514201.978200080000000,1
1935,1935,0,28,45,28045,1,16,28016,1,16,28016,0,0,0.0000000,0.0000000,28045,42240.117291672097000,111514219.300873770000000,1
1936,1936,0,28,46,28046,1,17,28017,1,17,28017,0,0,0.0000000,0.0000000,28046,42240.120572462540000,111514236.623508130000000,1
1937,1937,0,28,47,28047,1,18,28018,1,18,28018,0,0,0.0000000,0.0000000,28047,42240.126149845666000,111514266.072175800000000,1
1938,1938,0,28,48,28048,1,19,28019,1,19,28019,0,0,0.0000000,0.0000000,28048,42240.172737518536000,111514512.055585000000000,1
1939,1939,0,28,49,28049,1,20,28020,1,20,28020,0,0,0.0000000,0.0000000,28049,42240.173721784333000,111514517.252488230000000,1
1940,1940,0,28,50,28050,1,21,28021,1,21,28021,0,0,0.0000000,0.0000000,28050,42240.174377959243000,111514520.717067780000000,1
1941,1941,0,28,51,28051,1,22,28022,1,22,28022,0,0,0.0000000,0.0000000,28051,42240.175362227987000,111514525.913983730000000,1
1942,1942,0,28,52,28052,1,23,28023,1,23,28023,0,0,0.0000000,0.0000000,28052,42240.176346496417000,111514531.110885250000000,1
1943,1943,0,28,53,28053,1,24,28024,1,24,28024,0,0,0.0000000,0.0000000,28053,42240.177330758743000,111514536.307760750000000,1
1944,1944,0,28,54,28054,1,25,28025,1,25,28025,0,0,0.0000000,0.0000000,28054,42240.178315025398000,111514541.504655380000000,1
1945,1945,0,28,55,28055,1,26,28026,1,26,28026,0,0,0.0000000,0.0000000,28055,42240.175034214233000,111514524.181941930000000,1
1946,1946,0,28,56,28056,1,27,28027,1,27,28027,0,0,0.0000000,0.0000000,28056,42240.165847901008000,111514475.678216700000000,1
1947,1947,0,28,57,28057,1,28,28028,1,28,28028,0,0,0.0000000,0.0000000,28057,42240.174706136895000,111514522.449918760000000,1
1948,1948,0,28,58,28058,1,29,28029,1,29,28029,0,0,0.0000000,0.0000000,28058,42240.184220543379000,111514572.686224210000000,1
1949,1949,0,28,59,28059,1,30,28030,1,30,28030,0,0,0.0000000,0.0000000,28059,42240.193734942688000,111514622.922491830000000,1
1950,1950,0,28,60,28060,1,31,28031,1,31,28031,0,0,0.0000000,0.0000000,28060,42240.202265092972000,111514667.961900530000000,1
1951,1951,0,28,61,28061,1,32,28032,1,32,28032,0,0,0.0000000,0.0000000,28061,42240.212435667076000,111514721.662786070000000,1
1952,1952,0,28,62,28062,1,33,28033,1,33,28033,0,0,0.0000000,0.0000000,28062,42240.221621996403000,111514770.166832430000000,1
1953,1953,0,28,63,28063,1,34,28034,1,34,28034,0,0,0.0000000,0.0000000,28063,42240.294128484275000,111515153.003780590000000,1
1954,1954,0,28,64,28064,1,35,28035,1,35,28035,0,0,0.0000000,0.0000000,28064,42240.368603533541000,111515546.234458890000000,1
1955,1955,0,28,65,28065,1,36,28036,1,36,28036,0,0,0.0000000,0.0000000,28065,42240.364010321515000,111515521.981913100000000,1
1956,1956,0,28,66,28066,1,37,28037,1,37,28037,0,0,0.0000000,0.0000000,28066,42240.359089032274000,111515495.997072580000000,1
1957,1957,0,28,67,28067,1,38,28038,1,38,28038,0,0,0.0000000,0.0000000,28067,42240.354167755904000,111515470.012270170000000,1
1958,1958,0,28,68,28068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,28068,42240.348918396063000,111515442.295140210000000,0
1959,1959,0,28,69,28069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,28069,42240.344325216465000,111515418.042638820000000,0
1960,1960,0,28,70,28070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,28070,42240.339732037573000,111515393.790098880000000,0
2001,2001,0,29,41,29041,1,12,29012,1,12,29012,0,0,0.0000000,0.0000000,29041,42240.094982174429000,111514101.506205630000000,1
2002,2002,0,29,42,29042,1,13,29013,1,13,29013,0,0,0.0000000,0.0000000,29042,42240.098262965061000,111514118.828893300000000,1
2003,2003,0,29,43,29043,1,14,29014,1,14,29014,0,0,0.0000000,0.0000000,29043,42240.101871824241000,111514137.883777690000000,1
2004,2004,0,29,44,29044,1,15,29015,1,15,29015,0,0,0.0000000,0.0000000,29044,42240.105152608754000,111514155.206411410000000,1
2005,2005,0,29,45,29045,1,16,29016,1,16,29016,0,0,0.0000000,0.0000000,29045,42240.108105327250000,111514170.796835260000000,1
2006,2006,0,29,46,29046,1,17,29017,1,17,29017,0,0,0.0000000,0.0000000,29046,42240.111386125151000,111514188.119508970000000,1
2007,2007,0,29,47,29047,1,18,29018,1,18,29018,0,0,0.0000000,0.0000000,29047,42240.117291589930000,111514219.300449830000000,1
2008,2008,0,29,48,29048,1,19,29019,1,19,29019,0,0,0.0000000,0.0000000,29048,42240.175034094340000,111514524.181523460000000,1
2009,2009,0,29,49,29049,1,20,29020,1,20,29020,0,0,0.0000000,0.0000000,29049,42240.176346449531000,111514531.110744190000000,1
2010,2010,0,29,50,29050,1,21,29021,1,21,29021,0,0,0.0000000,0.0000000,29050,42240.177330712155000,111514536.307635020000000,1
2011,2011,0,29,51,29051,1,22,29022,1,22,29022,0,0,0.0000000,0.0000000,29051,42240.178643064835000,111514543.236835390000000,1
2012,2012,0,29,52,29052,1,23,29023,1,23,29023,0,0,0.0000000,0.0000000,29052,42240.179299252050000,111514546.701473460000000,1
2013,2013,0,29,53,29053,1,24,29024,1,24,29024,0,0,0.0000000,0.0000000,29053,42240.179627346508000,111514548.433757410000000,1
2014,2014,0,29,54,29054,1,25,29025,1,25,29025,0,0,0.0000000,0.0000000,29054,42240.180611607764000,111514553.630620390000000,1
2015,2015,0,29,55,29055,1,26,29026,1,26,29026,0,0,0.0000000,0.0000000,29055,42240.175362281690000,111514525.914071100000000,1
2016,2016,0,29,56,29056,1,27,29027,1,27,29027,0,0,0.0000000,0.0000000,29056,42240.162567039042000,111514458.355045680000000,1
2017,2017,0,29,57,29057,1,28,29028,1,28,29028,0,0,0.0000000,0.0000000,29057,42240.171425270375000,111514505.126733450000000,1
2018,2018,0,29,58,29058,1,29,29029,1,29,29029,0,0,0.0000000,0.0000000,29058,42240.181267761633000,111514557.095338690000000,1
2019,2019,0,29,59,29059,1,30,29030,1,30,29030,0,0,0.0000000,0.0000000,29059,42240.190454088035000,111514605.599377450000000,1
2020,2020,0,29,60,29060,1,31,29031,1,31,29031,0,0,0.0000000,0.0000000,29060,42240.199640419436000,111514654.103428750000000,1
2021,2021,0,29,61,29061,1,32,29032,1,32,29032,0,0,0.0000000,0.0000000,29061,42240.209482899460000,111514706.071966930000000,1
2022,2022,0,29,62,29062,1,33,29033,1,33,29033,0,0,0.0000000,0.0000000,29062,42240.218341149419000,111514752.843742370000000,1
2023,2023,0,29,63,29063,1,34,29034,1,34,29034,0,0,0.0000000,0.0000000,29063,42240.287566810395000,111515118.357907000000000,1
2024,2024,0,29,64,29064,1,35,29035,1,35,29035,0,0,0.0000000,0.0000000,29064,42240.356464467994000,111515482.139706850000000,1
2025,2025,0,29,65,29065,1,36,29036,1,36,29036,0,0,0.0000000,0.0000000,29065,42240.351215087983000,111515454.422564060000000,1
2026,2026,0,29,66,29066,1,37,29037,1,37,29037,0,0,0.0000000,0.0000000,29066,42240.346621886027000,111515430.170039390000000,1
2027,2027,0,29,67,29067,1,38,29038,1,38,29038,0,0,0.0000000,0.0000000,29067,42240.341700624733000,111515404.185303900000000,1
2028,2028,0,29,68,29068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,29068,42240.336451267838000,111515376.468188520000000,0
2029,2029,0,29,69,29069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,29069,42240.331530004143000,111515350.483374940000000,0
2030,2030,0,29,70,29070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,29070,42240.326608735646000,111515324.498519870000000,0
2071,2071,0,30,41,30041,1,12,30012,1,12,30012,0,0,0.0000000,0.0000000,30041,42240.095310104880000,111514103.237858640000000,1
2072,2072,0,30,42,30042,1,13,30013,1,13,30013,0,0,0.0000000,0.0000000,30042,42240.097934750127000,111514117.096033200000000,1
2073,2073,0,30,43,30043,1,14,30014,1,14,30014,0,0,0.0000000,0.0000000,30043,42240.100559403385000,111514130.954248280000000,1
2074,2074,0,30,44,30044,1,15,30015,1,15,30015,0,0,0.0000000,0.0000000,30044,42240.103184052699000,111514144.812439040000000,1
2075,2075,0,30,45,30045,1,16,30016,1,16,30016,0,0,0.0000000,0.0000000,30045,42240.105808703469000,111514158.670634080000000,1
2076,2076,0,30,46,30046,1,17,30017,1,17,30017,0,0,0.0000000,0.0000000,30046,42240.108761427538000,111514174.261059840000000,1
2077,2077,0,30,47,30047,1,18,30018,1,18,30018,0,0,0.0000000,0.0000000,30047,42240.114010746387000,111514201.977538090000000,1
2078,2078,0,30,48,30048,1,19,30019,1,19,30019,0,0,0.0000000,0.0000000,30048,42240.179955359315000,111514550.165858570000000,1
2079,2079,0,30,49,30049,1,20,30020,1,20,30020,0,0,0.0000000,0.0000000,30049,42240.180283453301000,111514551.898195590000000,1
